date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2013-01-07,8,4,0.0,3.4,2,24,04:14 AM,02:07 PM,08:47 AM,05:51 PM,5,4,6,4,18,100,98,0.4,1022,8,3,182,10,97401
2013-01-08,9,6,0.0,3.4,2,17,05:25 AM,02:59 PM,08:47 AM,05:52 PM,6,5,7,5,19,84,97,0.0,1021,9,2,172,10,97401
2013-01-09,6,-0,0.0,3.4,1,9,06:31 AM,04:00 PM,08:46 AM,05:53 PM,3,1,4,1,17,79,97,0.8,1014,6,3,195,9,97401
2013-01-10,3,-3,0.5,3.4,1,2,07:31 AM,05:09 PM,08:46 AM,05:54 PM,-0,-2,-0,-2,9,76,99,3.0,1019,3,4,220,5,97401
2013-01-11,2,-4,0.5,6.9,2,0,08:21 AM,06:22 PM,08:46 AM,05:56 PM,-2,-3,-1,-3,9,42,96,0.5,1024,2,5,152,5,97401
2013-01-12,3,-6,0.0,8.7,2,0,09:04 AM,07:37 PM,08:45 AM,05:57 PM,-6,-3,-2,-3,7,13,74,0.0,1027,3,9,118,4,97401
2013-01-13,3,-7,0.0,8.7,2,5,09:41 AM,08:50 PM,08:45 AM,05:58 PM,-9,-4,-3,-4,7,7,68,0.0,1031,3,10,124,4,97401
2013-01-14,5,-7,0.0,6.9,2,12,10:12 AM,10:01 PM,08:44 AM,05:59 PM,-9,-3,-2,-3,5,37,65,0.0,1033,5,10,124,3,97401
2013-01-15,8,-6,0.0,9.6,2,20,10:41 AM,11:08 PM,08:44 AM,06:00 PM,-4,-1,-0,-1,7,15,77,0.0,1035,8,10,82,4,97401
2013-01-16,10,-7,0.0,9.6,2,27,11:09 AM,No moonset,08:43 AM,06:02 PM,-9,-0,1,-0,9,0,52,0.0,1033,10,10,84,5,97401
2013-01-17,13,-3,0.0,9.6,2,34,11:37 AM,12:13 AM,08:43 AM,06:03 PM,-4,2,3,2,12,0,60,0.0,1028,13,10,70,6,97401
2013-01-18,13,-2,0.0,9.6,2,41,12:06 PM,01:17 AM,08:42 AM,06:04 PM,-2,2,3,2,10,1,73,0.0,1025,13,10,123,5,97401
2013-01-19,12,-4,0.0,9.6,2,49,12:37 PM,02:17 AM,08:41 AM,06:05 PM,-2,2,3,2,9,0,70,0.0,1025,12,10,167,4,97401
2013-01-20,12,-4,0.0,9.7,2,56,01:12 PM,03:17 AM,08:40 AM,06:07 PM,-3,1,2,1,9,0,69,0.0,1026,12,10,112,5,97401
2013-01-21,12,-4,0.0,9.7,2,63,01:51 PM,04:13 AM,08:40 AM,06:08 PM,-3,1,2,1,9,2,69,0.0,1022,12,10,162,5,97401
2013-01-22,13,-2,0.0,9.7,2,70,02:35 PM,05:06 AM,08:39 AM,06:09 PM,-1,3,4,3,10,63,73,0.0,1017,13,10,118,5,97401
2013-01-23,4,1,0.0,4.9,1,78,03:25 PM,05:56 AM,08:38 AM,06:10 PM,1,3,3,3,5,89,88,3.0,1015,4,7,236,3,97401
2013-01-24,12,-0,0.0,6.6,2,85,04:18 PM,06:40 AM,08:37 AM,06:12 PM,5,5,6,5,9,81,94,0.0,1021,12,4,140,5,97401
2013-01-25,8,5,0.0,4.9,2,92,05:17 PM,07:20 AM,08:36 AM,06:13 PM,7,6,7,6,11,99,98,2.9,1018,8,3,190,6,97401
2013-01-26,7,2,0.0,6.6,1,100,06:17 PM,07:56 AM,08:35 AM,06:15 PM,4,3,4,3,12,89,95,0.2,1017,7,4,179,7,97401
2013-01-27,5,1,0.0,4.9,1,100,07:21 PM,08:28 AM,08:34 AM,06:16 PM,3,1,3,1,11,99,96,1.0,1020,5,4,182,7,97401
2013-01-28,5,2,0.0,4.9,1,86,08:24 PM,08:57 AM,08:33 AM,06:17 PM,3,1,3,1,16,100,100,2.6,1023,5,4,234,8,97401
2013-01-29,6,3,0.0,4.9,1,79,09:30 PM,09:25 AM,08:32 AM,06:19 PM,4,2,4,2,17,100,100,4.9,1031,6,1,214,9,97401
2013-01-30,7,2,0.0,4.9,1,71,10:35 PM,09:53 AM,08:31 AM,06:20 PM,4,3,5,3,15,98,97,0.0,1033,7,3,173,8,97401
2013-01-31,10,-2,0.0,9.9,2,68,11:43 PM,10:21 AM,08:30 AM,06:21 PM,2,3,4,3,6,20,92,0.0,1029,10,5,89,3,97401
2013-02-01,12,-2,0.0,9.9,2,51,No moonrise,10:51 AM,08:29 AM,06:23 PM,2,4,4,4,9,8,85,0.0,1026,12,8,96,5,97401
2013-02-02,14,-2,0.0,9.9,2,44,12:52 AM,11:26 AM,08:28 AM,06:24 PM,1,3,4,3,9,25,84,0.0,1026,14,9,183,5,97401
2013-02-03,10,-2,0.0,8.3,1,36,02:01 AM,12:05 PM,08:27 AM,06:26 PM,2,4,4,4,5,41,89,0.0,1025,10,5,241,3,97401
2013-02-04,13,-1,0.0,10.0,2,29,03:10 AM,12:51 PM,08:26 AM,06:27 PM,2,5,5,5,6,28,82,0.0,1020,13,7,194,4,97401
2013-02-05,8,3,0.0,8.3,1,21,04:16 AM,01:47 PM,08:24 AM,06:28 PM,4,3,5,3,16,64,94,1.2,1016,8,6,179,9,97401
2013-02-06,9,3,0.0,10.0,3,14,05:17 AM,02:49 PM,08:23 AM,06:30 PM,4,3,5,3,17,74,89,0.0,1018,9,6,171,9,97401
2013-02-07,6,-1,0.0,8.3,1,6,06:09 AM,03:59 PM,08:22 AM,06:31 PM,2,1,3,1,9,72,94,1.4,1017,6,6,142,6,97401
2013-02-08,6,-3,0.0,10.1,2,0,06:55 AM,05:12 PM,08:21 AM,06:32 PM,-1,-0,1,-0,9,16,86,0.0,1024,6,5,109,6,97401
2013-02-09,8,-2,0.0,5.1,1,0,07:35 AM,06:24 PM,08:19 AM,06:34 PM,0,2,3,2,5,83,83,0.0,1025,8,7,139,4,97401
2013-02-10,9,-3,0.0,10.2,1,0,08:08 AM,07:37 PM,08:18 AM,06:35 PM,2,3,4,3,9,49,86,0.1,1026,9,5,153,5,97401
2013-02-11,9,-4,0.0,8.4,2,1,08:39 AM,08:46 PM,08:17 AM,06:37 PM,-0,2,3,2,7,48,83,0.0,1028,9,6,148,4,97401
2013-02-12,10,-1,0.0,6.7,1,9,09:09 AM,09:54 PM,08:15 AM,06:38 PM,3,4,5,4,8,81,90,0.0,1032,10,8,192,5,97401
2013-02-13,9,2,0.0,5.1,2,16,09:37 AM,11:00 PM,08:14 AM,06:39 PM,5,6,6,6,8,96,94,0.2,1032,9,4,179,5,97401
2013-02-14,12,-1,0.0,10.3,2,24,10:06 AM,No moonset,08:12 AM,06:41 PM,3,5,5,5,9,32,88,0.0,1033,12,5,84,5,97401
2013-02-15,17,2,0.0,10.3,3,31,10:37 AM,12:03 AM,08:11 AM,06:42 PM,5,7,8,7,11,7,83,0.0,1027,17,6,104,6,97401
2013-02-16,9,4,0.0,5.2,2,39,11:11 AM,01:04 AM,08:09 AM,06:44 PM,5,5,6,5,10,70,92,0.0,1025,9,5,252,6,97401
2013-02-17,9,-0,0.0,10.0,2,46,11:49 AM,02:02 AM,08:08 AM,06:45 PM,2,4,4,4,5,73,84,0.1,1023,9,5,141,3,97401
2013-02-18,8,-3,0.0,6.8,1,54,12:30 PM,02:57 AM,08:06 AM,06:46 PM,-0,1,3,1,10,60,82,0.1,1015,8,8,179,6,97401
2013-02-19,7,-1,0.0,8.4,2,62,01:18 PM,03:48 AM,08:05 AM,06:48 PM,1,1,3,1,11,70,89,0.9,1009,7,7,223,6,97401
2013-02-20,8,1,0.0,6.8,1,69,02:09 PM,04:34 AM,08:03 AM,06:49 PM,2,3,4,3,7,92,91,0.6,1018,8,6,194,5,97401
2013-02-21,5,2,0.0,5.2,1,77,03:06 PM,05:16 AM,08:02 AM,06:50 PM,3,2,4,2,13,100,98,0.0,1023,5,3,197,8,97401
2013-02-22,5,2,0.0,5.3,1,84,04:05 PM,05:54 AM,08:00 AM,06:52 PM,4,1,4,1,20,99,99,0.9,1019,5,4,192,12,97401
2013-02-23,6,-3,0.0,7.0,1,92,05:08 PM,06:27 AM,07:59 AM,06:53 PM,1,-0,1,-0,10,75,99,0.4,1027,6,3,227,6,97401
2013-02-24,10,-2,0.0,11.0,2,99,06:12 PM,06:58 AM,07:57 AM,06:54 PM,-0,2,3,2,11,25,81,0.0,1028,10,7,178,6,97401
2013-02-25,6,-1,0.0,5.5,1,100,07:18 PM,07:27 AM,07:55 AM,06:56 PM,2,0,3,0,17,92,97,0.0,1026,6,5,222,10,97401
2013-02-26,11,-2,0.0,7.0,1,86,08:24 PM,07:56 AM,07:54 AM,06:57 PM,0,2,3,2,8,71,84,0.0,1027,11,6,178,4,97401
2013-02-27,9,-0,0.0,7.0,1,78,09:33 PM,08:24 AM,07:52 AM,06:58 PM,2,4,5,4,11,76,83,0.9,1026,9,7,149,6,97401
2013-02-28,9,6,0.0,5.7,2,71,10:42 PM,08:55 AM,07:51 AM,07:00 PM,8,6,8,6,18,100,97,1.7,1028,9,3,165,10,97401
2013-03-01,17,5,0.0,10.1,2,68,11:53 PM,09:29 AM,07:49 AM,07:01 PM,7,10,10,10,9,56,86,0.0,1030,17,5,232,5,97401
2013-03-02,12,5,0.0,5.8,2,61,No moonrise,10:07 AM,07:47 AM,07:02 PM,7,8,9,8,7,90,92,0.0,1024,12,4,228,5,97401
2013-03-03,8,-1,0.0,11.6,2,53,01:02 AM,10:51 AM,07:45 AM,07:04 PM,1,2,4,2,13,53,83,0.3,1024,8,6,106,9,97401
2013-03-04,16,-1,0.0,11.6,3,46,02:08 AM,11:43 AM,07:44 AM,07:05 PM,0,4,5,4,10,24,73,0.0,1018,16,10,134,5,97401
2013-03-05,6,2,0.0,5.8,1,39,03:09 AM,12:41 PM,07:42 AM,07:06 PM,4,4,4,4,6,78,96,1.7,1009,6,3,165,4,97401
2013-03-06,7,2,0.0,7.3,1,32,04:03 AM,01:46 PM,07:40 AM,07:08 PM,3,2,4,2,13,82,98,3.7,1007,7,3,179,8,97401
2013-03-07,11,-2,0.0,11.6,2,24,04:50 AM,02:55 PM,07:39 AM,07:09 PM,1,3,4,3,10,19,81,0.0,1017,11,8,187,6,97401
2013-03-08,12,-2,0.0,11.6,2,17,05:31 AM,04:06 PM,07:37 AM,07:10 PM,0,3,4,3,9,11,76,0.0,1018,12,10,156,6,97401
2013-03-09,14,-2,0.0,11.6,2,10,06:06 AM,05:17 PM,07:35 AM,07:12 PM,1,5,5,5,6,3,76,0.0,1029,14,10,191,3,97401
2013-03-10,14,-1,0.0,8.8,3,3,06:38 AM,06:26 PM,07:33 AM,07:13 PM,1,6,6,6,7,51,74,0.0,1031,14,9,161,4,97401
2013-03-11,17,4,0.0,7.3,2,0,07:07 AM,07:35 PM,07:31 AM,07:14 PM,7,9,9,9,4,76,86,0.1,1027,17,5,172,3,97401
2013-03-12,16,4,0.0,11.6,3,0,07:36 AM,08:41 PM,07:30 AM,07:15 PM,6,9,9,9,7,54,83,0.0,1023,16,5,214,4,97401
2013-03-13,20,5,0.0,11.6,4,5,08:05 AM,09:46 PM,07:28 AM,07:17 PM,7,11,11,11,4,41,79,0.0,1022,20,8,246,3,97401
2013-03-14,15,4,0.0,8.8,2,12,08:36 AM,10:48 PM,07:26 AM,07:18 PM,7,9,10,9,9,49,85,0.1,1021,15,7,220,6,97401
2013-03-15,16,6,0.0,7.4,3,19,09:09 AM,11:49 PM,07:24 AM,07:19 PM,8,10,11,10,8,75,86,0.1,1023,16,6,233,5,97401
2013-03-16,9,4,0.0,6.0,2,26,09:46 AM,No moonset,07:22 AM,07:20 PM,7,6,7,6,12,100,97,0.7,1021,9,4,224,8,97401
2013-03-17,8,-1,0.0,8.8,1,34,10:26 AM,12:45 AM,07:21 AM,07:22 PM,2,3,4,3,8,85,91,0.0,1025,8,4,245,6,97401
2013-03-18,13,-2,0.0,10.2,3,41,11:11 AM,01:39 AM,07:19 AM,07:23 PM,0,5,6,5,9,49,73,0.0,1023,13,7,101,5,97401
2013-03-19,17,2,0.0,7.4,2,48,12:01 PM,02:26 AM,07:17 AM,07:24 PM,5,8,9,8,10,89,78,0.0,1013,17,8,165,6,97401
2013-03-20,10,3,0.0,7.4,2,55,12:55 PM,03:10 AM,07:15 AM,07:25 PM,6,5,7,5,22,91,91,1.3,1012,10,8,219,14,97401
2013-03-21,6,1,0.0,8.8,1,63,01:52 PM,03:49 AM,07:13 AM,07:27 PM,3,1,3,1,14,81,95,1.1,1026,6,3,226,9,97401
2013-03-22,9,-2,0.0,6.1,1,70,02:52 PM,04:24 AM,07:11 AM,07:28 PM,1,3,4,3,6,84,84,0.0,1028,9,7,217,4,97401
2013-03-23,11,-2,0.0,11.6,2,77,03:55 PM,04:56 AM,07:09 AM,07:29 PM,-1,3,4,3,8,47,73,0.0,1027,11,9,163,5,97401
2013-03-24,14,-0,0.0,8.9,2,85,05:00 PM,05:26 AM,07:08 AM,07:30 PM,0,6,6,6,6,76,67,0.0,1021,14,10,179,4,97401
2013-03-25,16,4,0.0,10.2,3,92,06:07 PM,05:55 AM,07:06 AM,07:32 PM,5,9,9,9,9,74,81,0.4,1015,16,8,201,5,97401
2013-03-26,15,3,0.0,8.9,2,99,07:16 PM,06:24 AM,07:04 AM,07:33 PM,6,8,8,8,6,66,86,0.5,1015,15,5,225,4,97401
2013-03-27,16,4,0.0,10.2,3,100,08:26 PM,06:54 AM,07:02 AM,07:34 PM,7,9,9,9,6,49,87,1.8,1014,16,9,194,4,97401
2013-03-28,18,5,0.0,8.9,4,86,09:38 PM,07:28 AM,07:00 AM,07:35 PM,8,11,11,11,8,65,85,0.9,1017,18,6,200,5,97401
2013-03-29,21,4,0.0,11.6,4,79,10:50 PM,08:05 AM,06:58 AM,07:36 PM,9,12,12,12,7,56,83,0.0,1021,21,6,155,4,97401
2013-03-30,24,6,0.0,11.6,4,72,11:59 PM,08:49 AM,06:57 AM,07:38 PM,9,14,15,14,11,7,75,0.0,1018,24,7,141,6,97401
2013-03-31,16,7,0.0,6.4,3,68,No moonrise,09:39 AM,06:55 AM,07:39 PM,10,11,12,11,10,76,91,2.6,1015,16,6,251,7,97401
2013-04-01,12,8,0.0,6.4,3,52,01:03 AM,10:36 AM,06:53 AM,07:40 PM,10,10,10,10,7,99,97,1.5,1020,12,2,236,5,97401
2013-04-02,16,4,0.0,9.0,2,44,02:00 AM,11:40 AM,06:51 AM,07:41 PM,8,10,10,10,5,67,88,0.0,1022,16,7,229,3,97401
2013-04-03,22,3,0.0,10.3,4,37,02:48 AM,12:47 PM,06:49 AM,07:43 PM,7,12,12,12,7,55,76,0.0,1018,22,7,175,4,97401
2013-04-04,15,8,0.0,6.5,3,29,03:30 AM,01:57 PM,06:47 AM,07:44 PM,11,11,12,11,12,86,93,1.3,1009,15,6,188,8,97401
2013-04-05,13,9,0.0,6.5,3,22,04:06 AM,03:06 PM,06:46 AM,07:45 PM,9,9,10,9,15,95,95,0.4,1014,13,4,172,9,97401
2013-04-06,13,7,0.0,6.5,2,14,04:38 AM,04:14 PM,06:44 AM,07:46 PM,8,8,9,8,17,94,93,2.8,1014,13,5,199,12,97401
2013-04-07,9,3,0.0,6.5,2,7,05:08 AM,05:21 PM,06:42 AM,07:47 PM,6,4,7,4,22,95,95,2.6,1011,9,8,231,14,97401
2013-04-08,11,2,0.0,6.5,2,0,05:37 AM,06:27 PM,06:40 AM,07:49 PM,5,6,6,6,5,92,94,0.1,1022,11,4,230,3,97401
2013-04-09,17,0,0.0,11.6,3,0,06:06 AM,07:32 PM,06:39 AM,07:50 PM,4,8,8,8,4,59,80,0.0,1026,17,8,241,3,97401
2013-04-10,13,7,0.0,6.6,2,0,06:35 AM,08:34 PM,06:37 AM,07:51 PM,7,7,9,7,18,86,89,0.3,1025,13,8,232,10,97401
2013-04-11,12,2,0.0,10.3,3,1,07:08 AM,09:36 PM,06:35 AM,07:52 PM,4,7,7,7,9,47,81,0.1,1024,12,7,222,6,97401
2013-04-12,13,0,0.0,7.9,3,8,07:43 AM,10:34 PM,06:33 AM,07:53 PM,4,6,7,6,9,60,87,0.0,1016,13,6,174,6,97401
2013-04-13,8,3,0.0,9.1,3,16,08:21 AM,11:29 PM,06:32 AM,07:55 PM,4,4,6,4,12,86,89,0.2,1019,8,4,250,8,97401
2013-04-14,10,1,0.0,9.1,3,23,09:05 AM,No moonset,06:30 AM,07:56 PM,2,4,5,4,9,78,84,0.0,1017,10,6,222,6,97401
2013-04-15,10,-3,0.0,10.4,1,31,09:53 AM,12:19 AM,06:28 AM,07:57 PM,2,4,4,4,6,60,87,0.7,1017,10,5,294,4,97401
2013-04-16,12,-3,0.0,11.6,2,38,10:45 AM,01:05 AM,06:26 AM,07:58 PM,1,4,4,4,8,37,81,0.0,1026,12,7,263,6,97401
2013-04-17,14,-3,0.0,10.4,3,46,11:41 AM,01:45 AM,06:25 AM,07:59 PM,1,6,6,6,6,34,75,0.0,1031,14,7,232,4,97401
2013-04-18,17,-1,0.0,9.2,3,54,12:39 PM,02:21 AM,06:23 AM,08:01 PM,4,8,9,8,5,63,79,0.0,1030,17,5,258,3,97401
2013-04-19,11,7,0.0,6.9,2,61,01:40 PM,02:54 AM,06:21 AM,08:02 PM,8,7,8,7,13,99,99,0.2,1025,11,1,208,8,97401
2013-04-20,15,3,0.0,8.1,2,69,02:42 PM,03:24 AM,06:20 AM,08:03 PM,7,9,10,9,8,87,87,0.1,1026,15,5,269,5,97401
2013-04-21,18,0,0.0,8.1,2,76,03:47 PM,03:53 AM,06:18 AM,08:04 PM,6,9,9,9,8,84,81,0.0,1025,18,6,293,5,97401
2013-04-22,18,4,0.0,11.6,4,84,04:54 PM,04:21 AM,06:17 AM,08:05 PM,2,9,10,9,17,30,64,0.1,1027,18,8,29,11,97401
2013-04-23,19,-0,0.0,11.6,3,91,06:03 PM,04:51 AM,06:15 AM,08:06 PM,-2,8,9,8,14,3,50,0.0,1024,19,10,165,9,97401
2013-04-24,22,3,0.0,11.6,4,99,07:16 PM,05:23 AM,06:13 AM,08:08 PM,2,11,13,11,16,0,56,0.0,1019,22,10,88,9,97401
2013-04-25,23,4,0.0,10.4,4,100,08:29 PM,05:59 AM,06:12 AM,08:09 PM,6,13,14,13,9,19,67,0.0,1018,23,10,213,5,97401
2013-04-26,26,3,0.0,11.6,4,86,09:42 PM,06:41 AM,06:10 AM,08:10 PM,9,15,16,15,6,4,70,0.0,1023,26,9,194,4,97401
2013-04-27,22,4,0.0,11.6,4,79,10:50 PM,07:30 AM,06:09 AM,08:11 PM,6,12,13,12,9,12,68,0.0,1024,22,8,254,6,97401
2013-04-28,18,4,0.0,10.5,4,71,11:52 PM,08:26 AM,06:07 AM,08:12 PM,7,10,11,10,10,52,77,0.0,1024,18,9,233,6,97401
2013-04-29,14,2,0.0,9.3,2,63,No moonrise,09:30 AM,06:06 AM,08:14 PM,6,8,9,8,12,65,84,0.1,1021,14,6,277,7,97401
2013-04-30,13,-2,0.0,11.6,3,56,12:45 AM,10:38 AM,06:05 AM,08:15 PM,-0,5,6,5,11,19,68,0.0,1026,13,8,52,6,97401
2013-05-01,21,-1,0.0,11.6,3,54,01:30 AM,11:49 AM,06:03 AM,08:16 PM,0,9,10,9,15,5,56,0.0,1030,21,10,26,9,97401
2013-05-02,25,3,0.0,11.6,4,47,02:08 AM,12:58 PM,06:02 AM,08:17 PM,3,14,14,14,13,9,53,0.0,1026,25,10,243,8,97401
2013-05-03,24,6,0.0,14.2,4,39,02:41 AM,02:06 PM,06:00 AM,08:18 PM,6,15,15,15,14,0,62,0.0,1023,24,10,97,9,97401
2013-05-04,25,8,0.0,14.5,5,32,03:12 AM,03:13 PM,05:59 AM,08:20 PM,3,16,16,16,20,2,47,0.0,1015,25,10,50,12,97401
2013-05-05,28,8,0.0,14.5,5,25,03:41 AM,04:18 PM,05:58 AM,08:21 PM,5,16,17,16,18,2,52,0.0,1008,28,10,74,12,97401
2013-05-06,22,7,0.0,14.5,4,17,04:08 AM,05:22 PM,05:56 AM,08:22 PM,9,13,14,13,11,22,76,0.0,1011,22,8,249,7,97401
2013-05-07,21,5,0.0,14.5,4,10,04:37 AM,06:25 PM,05:55 AM,08:23 PM,8,13,13,13,9,42,78,0.0,1015,21,6,243,6,97401
2013-05-08,19,5,0.0,11.3,3,3,05:08 AM,07:27 PM,05:54 AM,08:24 PM,9,12,12,12,7,73,86,0.1,1019,19,6,286,5,97401
2013-05-09,25,4,0.0,14.5,4,0,05:42 AM,08:25 PM,05:53 AM,08:25 PM,10,15,16,15,7,34,75,0.0,1021,25,9,322,5,97401
2013-05-10,27,7,0.0,14.5,5,0,06:19 AM,09:22 PM,05:51 AM,08:27 PM,11,17,17,17,9,9,72,0.0,1022,27,8,248,5,97401
2013-05-11,28,9,0.0,14.5,5,4,07:01 AM,10:13 PM,05:50 AM,08:28 PM,13,18,19,18,7,25,73,0.0,1020,28,8,272,5,97401
2013-05-12,24,9,0.0,14.5,5,11,07:47 AM,11:01 PM,05:49 AM,08:29 PM,11,16,17,16,11,34,74,0.0,1019,24,9,239,8,97401
2013-05-13,17,2,0.0,11.4,3,19,08:38 AM,11:43 PM,05:48 AM,08:30 PM,10,12,12,12,13,74,86,0.1,1021,17,7,242,9,97401
2013-05-14,20,1,0.0,14.5,4,26,09:32 AM,No moonset,05:47 AM,08:31 PM,4,11,11,11,8,34,67,0.0,1021,20,8,246,5,97401
2013-05-15,16,6,0.0,9.3,3,33,10:29 AM,12:20 AM,05:46 AM,08:32 PM,7,11,11,11,8,89,80,0.1,1019,16,9,201,5,97401
2013-05-16,15,8,0.0,9.3,3,40,11:28 AM,12:54 AM,05:45 AM,08:33 PM,10,12,12,12,6,92,89,1.2,1015,15,7,227,5,97401
2013-05-17,17,4,0.0,12.4,4,48,12:28 PM,01:24 AM,05:44 AM,08:34 PM,6,11,11,11,9,60,78,0.2,1017,17,7,237,6,97401
2013-05-18,13,4,0.0,9.3,2,55,01:31 PM,01:53 AM,05:43 AM,08:35 PM,9,9,9,9,9,92,95,1.0,1022,13,6,202,5,97401
2013-05-19,18,7,0.0,12.4,3,62,02:35 PM,02:20 AM,05:42 AM,08:36 PM,9,12,13,12,11,56,80,0.8,1027,18,8,179,7,97401
2013-05-20,23,4,0.0,14.5,4,70,03:42 PM,02:49 AM,05:41 AM,08:38 PM,6,12,13,12,11,9,69,0.0,1021,23,8,227,7,97401
2013-05-21,9,2,0.0,9.4,2,77,04:51 PM,03:19 AM,05:40 AM,08:39 PM,6,5,7,5,13,84,97,4.8,1014,9,7,212,8,97401
2013-05-22,6,2,0.0,9.4,1,84,06:03 PM,03:52 AM,05:39 AM,08:40 PM,4,1,4,1,18,100,100,4.1,1017,6,7,172,11,97401
2013-05-23,14,3,0.0,9.4,2,91,07:17 PM,04:30 AM,05:38 AM,08:41 PM,6,6,8,6,14,95,93,0.5,1017,14,5,182,9,97401
2013-05-24,14,1,0.0,9.4,2,99,08:28 PM,05:16 AM,05:37 AM,08:42 PM,6,8,9,8,10,88,88,0.1,1018,14,5,220,8,97401
2013-05-25,20,2,0.0,12.5,4,100,09:36 PM,06:09 AM,05:37 AM,08:43 PM,7,11,12,11,8,67,76,1.1,1016,20,6,201,5,97401
2013-05-26,14,10,0.0,10.4,3,87,10:34 PM,07:12 AM,05:36 AM,08:43 PM,10,11,11,11,11,92,93,3.0,1016,14,7,197,7,97401
2013-05-27,13,9,0.0,9.4,3,80,11:25 PM,08:20 AM,05:35 AM,08:44 PM,10,9,10,9,14,99,99,2.7,1011,13,3,181,8,97401
2013-05-28,14,9,0.0,11.5,4,72,No moonrise,09:33 AM,05:35 AM,08:45 PM,10,11,11,11,9,75,91,0.3,1012,14,6,200,6,97401
2013-05-29,13,9,0.0,9.5,3,65,12:07 AM,10:45 AM,05:34 AM,08:46 PM,10,9,11,9,17,98,97,1.7,1012,13,6,213,11,97401
2013-05-30,17,1,0.0,12.5,4,58,12:43 AM,11:56 AM,05:33 AM,08:47 PM,7,11,11,11,7,70,80,0.0,1021,17,7,249,5,97401
2013-05-31,21,-1,0.0,14.5,4,54,01:15 AM,01:05 PM,05:33 AM,08:48 PM,5,11,12,11,9,11,69,0.0,1025,21,8,214,6,97401
